enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target
29000,city_71,863.0,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,112,stay
26925,city_158,774.4999999999999,Other,Has relevent experience,Full time course,Graduate,STEM,15,5000-9999,,30,switch
25525,city_67,841.25,Other,No relevent experience,Full time course,High School,,4,10000+,Pvt Ltd,36,stay
21989,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,24,stay
10984,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,10000+,NGO,28,stay
26543,city_173,858.5,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Public Sector,166,stay
32043,city_21,668.0,Male,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,61,switch
15343,city_46,771.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,24,stay
23185,city_173,858.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,29,stay
9600,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,11,switch
25963,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,,7,stay
5141,city_46,771.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,87,stay
657,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Funded Startup,18,stay
29991,city_41,820.25,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,1000-4999,Pvt Ltd,76,switch
18759,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,114,stay
5731,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,30,stay
20135,city_83,892.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,80,stay
18620,city_40,781.9999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,14,1000-4999,Pvt Ltd,52,stay
24226,city_21,668.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,13,stay
11966,city_138,827.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,36,stay
10017,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,67,stay
361,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Pvt Ltd,100,stay
20797,city_16,882.5,Male,Has relevent experience,no_enrollment,Phd,STEM,15,10000+,Pvt Ltd,58,stay
25041,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,18,switch
17783,city_65,801.5,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,11,stay
6283,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Other,10,50-99,Pvt Ltd,206,stay
28468,city_28,904.25,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,88,stay
4978,city_114,894.5,Male,Has relevent experience,Part time course,Masters,STEM,14,10000+,Pvt Ltd,16,stay
28641,city_104,893.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,95,stay
28915,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,Public Sector,53,stay
3999,city_72,796.25,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,94,stay
9860,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,10/49,Pvt Ltd,20,stay
24366,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,78,switch
17786,city_105,795.5,Male,Has relevent experience,no_enrollment,,,6,50-99,,20,stay
1396,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,stay
22954,city_105,795.5,Female,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,206,stay
1563,city_19,711.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,25,stay
29612,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,8,switch
23856,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,22,stay
30441,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,100-500,Pvt Ltd,90,stay
11545,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,120,stay
2404,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,18,switch
19555,city_65,801.5,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Pvt Ltd,314,stay
23365,city_101,618.5,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,<10,Early Stage Startup,146,switch
23430,city_20,797.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,25,stay
30404,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,50,switch
8930,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,30,stay
3920,city_106,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,39,stay
11780,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,43,switch
8489,city_11,612.5,Male,Has relevent experience,no_enrollment,,,15,100-500,Pvt Ltd,15,switch
22420,city_67,841.25,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,10000+,Pvt Ltd,226,stay
21603,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,50,stay
19702,city_73,765.5,Male,No relevent experience,Part time course,High School,,4,1000-4999,Pvt Ltd,280,switch
17665,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,,91,stay
19612,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,15,switch
18905,city_103,890.0,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,14,stay
824,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,74,stay
14217,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,Pvt Ltd,52,stay
9414,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,54,switch
33242,city_73,765.5,Male,No relevent experience,Part time course,Graduate,STEM,8,<10,Early Stage Startup,50,stay
24224,city_150,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Pvt Ltd,100,stay
9684,city_10,871.25,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Early Stage Startup,42,stay
8584,city_16,882.5,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,11,stay
27003,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,74,stay
17840,city_65,801.5,Male,Has relevent experience,Full time course,High School,,7,50-99,Pvt Ltd,17,stay
29723,city_45,867.5,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,90,stay
33181,city_67,841.25,Male,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,234,stay
29288,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,11,switch
3004,city_104,893.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,7,<10,Pvt Ltd,163,stay
5828,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,9,stay
28193,city_13,820.25,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,6,stay
26291,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,72,stay
11739,city_114,894.5,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,NGO,84,stay
20878,city_150,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Public Sector,24,stay
31156,city_61,884.75,Male,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,77,stay
31013,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,50-99,Funded Startup,8,stay
28829,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,74,switch
17107,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,,36,stay
5911,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,151,stay
24069,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,stay
20803,city_116,757.25,Male,Has relevent experience,no_enrollment,Masters,Other,2,100-500,,102,stay
3752,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,29,stay
32925,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,78,stay
19818,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,141,switch
22581,city_104,893.0,Male,Has relevent experience,Full time course,High School,,8,100-500,Public Sector,41,switch
2629,city_123,753.5,Male,Has relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,13,stay
20143,city_57,849.5,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,30,stay
2478,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,104,switch
32355,city_71,863.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Early Stage Startup,98,stay
12140,city_16,882.5,Female,Has relevent experience,no_enrollment,Masters,Humanities,5,,Public Sector,57,stay
3827,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,9,stay
10386,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,53,stay
13597,city_36,869.75,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,107,stay
29508,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,24,stay
428,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,80,stay
21843,city_73,765.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,96,stay
17162,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,11,switch
15259,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,46,stay
14487,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,Other,5,100-500,Pvt Ltd,20,stay
8055,city_61,884.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,,46,stay
4922,city_103,890.0,Male,Has relevent experience,no_enrollment,Primary School,,10,<10,Pvt Ltd,14,stay
1131,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,34,stay
22219,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,17,stay
10454,city_103,890.0,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,40,stay
22052,city_46,771.5,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Public Sector,45,stay
8677,city_67,841.25,Male,No relevent experience,no_enrollment,High School,,11,,Pvt Ltd,32,stay
29432,city_89,893.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,85,stay
6812,city_64,699.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,110,stay
9569,city_46,771.5,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,6,stay
6389,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,15,1000-4999,Pvt Ltd,11,stay
24586,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Early Stage Startup,91,stay
9463,city_162,775.25,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,28,stay
30514,city_105,795.5,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,,50,stay
12349,city_19,711.5,Male,No relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,,204,stay
6995,city_114,894.5,Male,No relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,256,stay
13311,city_103,890.0,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,26,stay
26275,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,10000+,Pvt Ltd,168,switch
30814,city_46,771.5,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,Pvt Ltd,26,stay
20823,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,37,stay
5417,city_10,871.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,14,stay
24280,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,218,stay
22112,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,8,stay
11003,city_103,890.0,Male,Has relevent experience,Full time course,Masters,STEM,8,10/49,Funded Startup,38,stay
6326,city_99,886.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,26,stay
18170,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,50,stay
33254,city_160,890.0,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,120,switch
11821,city_46,771.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,100,stay
24937,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,198,switch
15436,city_65,801.5,Female,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,144,switch
4475,city_90,723.5,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Public Sector,28,stay
4072,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Public Sector,20,stay
11085,city_173,858.5,Male,No relevent experience,no_enrollment,Graduate,No Major,14,50-99,NGO,45,stay
3878,city_103,890.0,Male,Has relevent experience,Full time course,Masters,STEM,6,10000+,Pvt Ltd,55,stay
33104,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,28,stay
17304,city_28,904.25,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,96,stay
26713,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,8,stay
3248,city_102,803.0,Male,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,94,stay
440,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,42,stay
27697,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Public Sector,8,stay
30509,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Other,8,100-500,NGO,128,stay
28149,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,25,switch
24708,city_11,612.5,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,NGO,37,switch
33292,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,21,switch
32619,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,90,stay
29606,city_50,871.9999999999999,Male,No relevent experience,no_enrollment,High School,,3,100-500,Pvt Ltd,10,stay
10967,city_103,890.0,Male,No relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Public Sector,106,switch
17375,city_157,776.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,35,switch
10554,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,22,stay
8311,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,82,stay
6010,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,44,stay
31210,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,107,stay
5203,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,116,switch
7193,city_103,890.0,Male,No relevent experience,Full time course,High School,,5,10000+,Pvt Ltd,55,stay
16625,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Early Stage Startup,78,switch
21967,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,56,stay
33342,city_21,668.0,Male,No relevent experience,Full time course,High School,,5,,Pvt Ltd,6,stay
29737,city_136,872.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,15,stay
9846,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,NGO,54,stay
6724,city_16,882.5,Male,No relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,23,stay
21442,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,206,switch
18,city_23,874.25,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,24,stay
26402,city_71,863.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,101,stay
26214,city_173,858.5,Male,No relevent experience,Full time course,Masters,Humanities,9,100-500,Public Sector,56,stay
21033,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,21,stay
19073,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,77,stay
6775,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,4,50-99,Pvt Ltd,14,stay
26126,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,50-99,Pvt Ltd,326,stay
28673,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,20,switch
15012,city_144,830.0,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Other,34,stay
10930,city_67,841.25,Male,Has relevent experience,no_enrollment,,,>20,5000-9999,Public Sector,17,stay
29945,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,19,stay
2485,city_136,872.75,Male,No relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,4,stay
17967,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,58,stay
12217,city_16,882.5,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,206,stay
19215,city_160,890.0,Male,No relevent experience,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,57,stay
27139,city_11,612.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,40,switch
19378,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,34,stay
18907,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,10000+,Pvt Ltd,28,stay
6448,city_165,877.25,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,6,stay
